id	source_pr	source_head	path	hunk_header	disposition	child_ids	rationale	owning_test
140-H334	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -40,6 +424,0 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H335	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -53 +432 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H336	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -68 +446,0 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H337	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -90,2 +467,0 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H338	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -118 +493,0 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H339	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -167 +542,3 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H340	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -196,5 +573,9 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H341	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -209,9 +590,9 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H342	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -225,0 +607,13 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H343	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -248,5 +642,2 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H344	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -261,2 +652 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H345	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -264 +653,0 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H346	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -269,2 +657,0 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H347	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -277,3 +664 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H348	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -281 +666,3 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H349	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -288 +675 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H350	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -295 +682 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H351	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -299 +685,0 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H352	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -301,4 +687,4 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H353	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -313 +699 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H354	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -316,2 +702,2 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H355	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -319 +705 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H356	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -321 +707 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H357	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -357 +743,8 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H358	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -359,4 +752,43 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H359	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -363,0 +796,42 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H360	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -371,2 +845,2 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H361	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -376,2 +850,2 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H362	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -384 +858 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H363	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -386,101 +860,13 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H364	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -493,0 +880 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H365	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Providers.tsx	@@ -500,141 +887,28 @@ export default function Providers({ apiBase }: { apiBase: string }) {	rewrite	130	Reapply validated provider/model diagnostics atop the completed #139 stack; never take the conflicting file wholesale.	bun run --cwd gui lint && bun run --cwd gui build
140-H366	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -4 +4,2 @@ import { IconArrowUp, IconArrowDown, IconX, IconCheck, IconSearch, IconBot, Icon	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H367	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -15,0 +17,2 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H368	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -19,0 +23 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H369	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -21 +25 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H370	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -96 +100 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H371	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -99 +103 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H372	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -102 +106 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H373	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -111 +115 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H374	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -115,2 +119,2 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H375	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -122 +126 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H376	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -127 +131 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H377	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -132 +136,2 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H378	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Subagents.tsx	@@ -136,6 +141 @@ export default function Subagents({ apiBase }: { apiBase: string }) {	rewrite	154	Subagents page-local diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H379	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -2 +2,2 @@ import { useCallback, useEffect, useMemo, useRef, useState } from "react";	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H380	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -83,2 +83,0 @@ function formatPct(ratio: number): string {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H381	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -92,2 +90,0 @@ function modelColor(model: string, provider: string): string {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H382	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -147 +143,0 @@ function buildHeatmap(days: UsageDay[]): { weeks: HeatmapCell[][]; months: { lab	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H383	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -188,0 +185,343 @@ function buildHeatmap(days: UsageDay[]): { weeks: HeatmapCell[][]; months: { lab	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H384	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -196,2 +534,0 @@ export default function Usage({ apiBase }: { apiBase: string }) {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H385	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -208 +544,0 @@ export default function Usage({ apiBase }: { apiBase: string }) {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H386	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -228,12 +563,0 @@ export default function Usage({ apiBase }: { apiBase: string }) {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H387	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -245 +569 @@ export default function Usage({ apiBase }: { apiBase: string }) {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H388	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -255 +579 @@ export default function Usage({ apiBase }: { apiBase: string }) {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H389	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -263,44 +587 @@ export default function Usage({ apiBase }: { apiBase: string }) {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H390	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/pages/Usage.tsx	@@ -316,183 +597,5 @@ export default function Usage({ apiBase }: { apiBase: string }) {	rewrite	141	Usage query/render diagnostics only.	bun run --cwd gui lint && bun run --cwd gui build
140-H391	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/styles.css	@@ -394,0 +395,2 @@ input[type="checkbox"], input[type="radio"] { accent-color: var(--accent); }	rewrite	140	Dashboard info-button and mode-toggle selectors have one Dashboard owner.	bun run --cwd gui build
140-H392	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/styles.css	@@ -605,0 +608,19 @@ select.input { appearance: none; }	rewrite	120	Shared dialog.modal-overlay foundation has one modal-foundation owner.	bun run --cwd gui build
140-H393	140	d92ae93701df289be467db73000e67e28fe9ec61	gui/src/styles.css	@@ -615,0 +637,57 @@ select.input { appearance: none; }	rewrite-fanout	003/140-CSS	Mixed utility hunk is accounted by its three real selector/consumer groups only.	bun run --cwd gui build
140-H394	140	d92ae93701df289be467db73000e67e28fe9ec61	package.json	@@ -49 +49,4 @@	rewrite	110	Pin React Doctor package/action and keep checks advisory with least privilege.	bun test tests/ci-workflows.test.ts && bun run doctor:gui
140-H395	140	d92ae93701df289be467db73000e67e28fe9ec61	scripts/doctor-gui-if-changed.ts	@@ -0,0 +1,65 @@	rewrite	110	Pin React Doctor package/action and keep checks advisory with least privilege.	bun test tests/ci-workflows.test.ts && bun run doctor:gui
140-H396	140	d92ae93701df289be467db73000e67e28fe9ec61	scripts/setup-hooks.ts	@@ -5,2 +5,2 @@	rewrite	110	Pin React Doctor package/action and keep checks advisory with least privilege.	bun test tests/ci-workflows.test.ts && bun run doctor:gui
140-H397	140	d92ae93701df289be467db73000e67e28fe9ec61	scripts/setup-hooks.ts	@@ -61 +61 @@ try {	rewrite	110	Pin React Doctor package/action and keep checks advisory with least privilege.	bun test tests/ci-workflows.test.ts && bun run doctor:gui
140-H398	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic-image-normalize.ts	@@ -294,2 +294 @@ export async function normalizeImageTargets(targets: NormalizeTarget[], options:	rewrite	170	Retain image normalization changes only with an explicit concurrency bound and activation test.	bun test tests/anthropic-image*.test.ts
140-H399	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic-image-normalize.ts	@@ -297 +296 @@ export async function normalizeImageTargets(targets: NormalizeTarget[], options:	rewrite	170	Retain image normalization changes only with an explicit concurrency bound and activation test.	bun test tests/anthropic-image*.test.ts
140-H400	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic-image-normalize.ts	@@ -301 +300 @@ export async function normalizeImageTargets(targets: NormalizeTarget[], options:	rewrite	170	Retain image normalization changes only with an explicit concurrency bound and activation test.	bun test tests/anthropic-image*.test.ts
140-H401	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic-image-normalize.ts	@@ -304 +303 @@ export async function normalizeImageTargets(targets: NormalizeTarget[], options:	rewrite	170	Retain image normalization changes only with an explicit concurrency bound and activation test.	bun test tests/anthropic-image*.test.ts
140-H402	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic-image-normalize.ts	@@ -309 +308 @@ export async function normalizeImageTargets(targets: NormalizeTarget[], options:	rewrite	170	Retain image normalization changes only with an explicit concurrency bound and activation test.	bun test tests/anthropic-image*.test.ts
140-H403	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic-image-normalize.ts	@@ -316 +315 @@ export async function normalizeImageTargets(targets: NormalizeTarget[], options:	rewrite	170	Retain image normalization changes only with an explicit concurrency bound and activation test.	bun test tests/anthropic-image*.test.ts
140-H404	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic-image-normalize.ts	@@ -324 +323 @@ export async function normalizeImageTargets(targets: NormalizeTarget[], options:	rewrite	170	Retain image normalization changes only with an explicit concurrency bound and activation test.	bun test tests/anthropic-image*.test.ts
140-H405	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic.ts	@@ -342,3 +342,5 @@ function toAnthropicToolResult(msg: OcxToolResultMessage): Record<string, unknow	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H406	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/anthropic.ts	@@ -388,3 +390,5 @@ function messagesToAnthropicFormat(	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H407	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/discovery.ts	@@ -36,2 +36,4 @@ function normalizeInputModalities(input: string[] | undefined): string[] {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H408	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/mcp-config.ts	@@ -38,4 +38,8 @@ export function resolveMcpServers(provider: OcxProviderConfig): ResolvedMcpServe	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H409	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/mcp-manager.ts	@@ -173,2 +173 @@ export class CursorMcpManager {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H410	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/mcp-manager.ts	@@ -176,5 +175,9 @@ export class CursorMcpManager {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H411	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/native-exec-fs.ts	@@ -201 +201 @@ export function lsExec(execMsg: ExecServerMessage): Uint8Array {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H412	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/native-exec-fs.ts	@@ -208,2 +208,2 @@ export function lsExec(execMsg: ExecServerMessage): Uint8Array {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H413	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/tool-definitions.ts	@@ -234,3 +234 @@ export function buildCursorToolGuidanceSystemNote(	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H414	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/tool-definitions.ts	@@ -294 +292,2 @@ export function buildCursorToolDefinitions(	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H415	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/tool-definitions.ts	@@ -296 +295 @@ export function buildCursorToolDefinitions(	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H416	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/tool-definitions.ts	@@ -302 +301 @@ export function buildCursorToolDefinitions(	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H417	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/transport-retry.ts	@@ -73 +73 @@ export async function runCursorTurnWithRetry(	rewrite	180	Close failed transport before constructing/running the retry; add order assertion.	bun test tests/cursor*transport*.test.ts
140-H418	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/transport-retry.ts	@@ -106,0 +107 @@ export async function runCursorTurnWithRetry(	rewrite	180	Close failed transport before constructing/running the retry; add order assertion.	bun test tests/cursor*transport*.test.ts
140-H419	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/cursor/transport-retry.ts	@@ -110 +111,2 @@ export async function runCursorTurnWithRetry(	rewrite	180	Close failed transport before constructing/running the retry; add order assertion.	bun test tests/cursor*transport*.test.ts
140-H420	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/kiro-tool-fallback.ts	@@ -11,4 +11,6 @@ function contentText(content: string | OcxContentPart[]): string {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H421	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/kiro-tool-fallback.ts	@@ -16 +17,0 @@ function contentText(content: string | OcxContentPart[]): string {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H422	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/kiro.ts	@@ -73 +73,4 @@ function userContentText(content: string | OcxContentPart[]): string {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H423	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/kiro.ts	@@ -79,4 +82,6 @@ function usageContentText(content: string | OcxContentPart[]): string {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H424	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/kiro.ts	@@ -84 +88,0 @@ function usageContentText(content: string | OcxContentPart[]): string {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H425	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/kiro.ts	@@ -125,5 +129,7 @@ function messageLogText(msg: OcxMessage): string {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H426	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/kiro.ts	@@ -138,2 +144,4 @@ function estimateKiroInputTokens(parsed: OcxParsedRequest): number {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H427	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/kiro.ts	@@ -150 +158,4 @@ function estimateKiroLogInputTokens(parsed: OcxParsedRequest): number {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H428	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/openai-chat.ts	@@ -50,2 +50,2 @@ function extractErrorDetail(parsed: unknown): string | undefined {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
140-H429	140	d92ae93701df289be467db73000e67e28fe9ec61	src/adapters/openai-chat.ts	@@ -53,2 +53,3 @@ function extractErrorDetail(parsed: unknown): string | undefined {	drop	-	Unrelated React-Doctor mechanical backend churn has no isolated consumer or regression proof in the reviewed PR.	immutable source ref + hunk ledger
